Kort adresse,Latitude,Longitude
Reberbanegade 15,55.6622832,12.6052881
Sankt Pauls Gade 12,55.68714660000001,12.5888889
Rebildvej 25,55.6896317,12.5039563
Wildersgade 35,55.6735128,12.5903802
Valbygårdsvej 70,55.658096,12.5234918
Dexter Gordons Vej 33,55.6470995,12.5483567
Frederikssundsvej 406,55.716327,12.460581
Strandgade 24,55.673905,12.5898945
Åfløjen 52,55.71548019999999,12.4588257
Vigerslevvej 303,55.6473576,12.4944632
Thoravej 10,55.7054846,12.5306073
Murciagade 2,55.6613503,12.6080644
Christianshavns Voldgade 45,55.6710272,12.5936919
Johan Kellers Vej 42,55.65516359999999,12.5358054
Frederikssundsvej 18,55.7015992,12.5353741
Studsgaardsgade 2,55.7087514,12.5576724
Cæciliavej 13,55.66899600000001,12.509613
Nyhavn 8,,
Dexter Gordons Vej 29,55.6472101,12.5484587
Peblinge Dossering 28,55.6851126,12.5600925
Steins Plads 5,55.6615951,12.5032868
Østerbrogade 220,55.712502,12.57791
Karin Nellemoses Vej 4,55.6573146,12.5120509
Frimestervej 13,55.707244,12.5366271
Dybensgade 24,55.6779332,12.5822107
Hyltebjerg Allé 48,55.6828149,12.4814483
Islands Brygge 33,55.6656779,12.57555
Baldersgade 16,55.69880449999999,12.5445511
Haraldsgade 75,55.7088305,12.5578428
Vigerslevvej 324,55.6469083,12.4940814
Gyldenlakvej 35,55.6447596,12.6128301
Arnestedet 13,55.6818002,12.4899838
Kenny Drews Vej 89,55.6453924,12.5503635
Asger Rygs Gade 4,55.6653847,12.5512517
Øster Søgade 112,55.6955949,12.579316
Landskronagade 25,55.7130869,12.573474
Store Kongensgade 75B 1264,55.6853205,12.5878074
Søllerødgade 21,55.69434949999999,12.5463207
Thad Jones Vej 12,55.6472478,12.5476386
Amaliegade 13,55.682945,12.591995
Sankt Hans Gade 2,55.6893682,12.5644545
Vigerslevvej 38,55.6696189,12.48936
Stenløsevej 119A 2700,55.7083143,12.4656127
Peblinge Dossering 4,55.6869538,12.5618939
Solitudevej 6,55.689846,12.5544005
Jansvej 24,55.6449328,12.6174042
Cort Adelers Gade 1,55.6784815,12.5906892
Hillerødgade 97,55.696321,12.5230697
Oscar Pettifords Vej 15,55.6454213,12.5533209
Sankt Jakobs Plads 6,55.7032294,12.5785184
Stoltenbergsgade 3,55.6715647,12.570647
Teglholmsgade 64,55.6497239,12.555552
Bisiddervej 10,55.7062919,12.5331027
Overgaden Neden Vandet 49,55.673851,12.5924952
Annebergvej 15,55.69734649999999,12.5010722
Nørrebrogade 31,55.6885356,12.5588913
Randersgade 9,55.7029772,12.5812055
Amagerbrogade 257,55.6449892,12.6151816
Holmbladsgade 95,55.6667681,12.6142541
Edvard Thomsens Vej 89,55.63247999999999,12.579618
Frederiksgårds Allé 8,55.6929786,12.5097783
Åboulevard 60,55.6852568,12.5507637
Brorsonsgade 4,55.6720924,12.5461585
Rossinisvej 6,55.6462771,12.5252539
Mandalsgade 4,55.695952,12.5897934
Classensgade 37,55.6978027,12.5857584
Kattesundet 14F 1458,55.6767204,12.5713386
Messinavej 11,55.6600184,12.6216259
Baldersgade 1,55.69821650000001,12.5434408
Ahornsgade 4,55.6920277,12.5606917
Lille Strandstræde 8B 1254,55.6806336,12.5898051
Badstuestræde 15,55.6777849,12.5759842
Århusgade 16,55.7059556,12.5791557
Strindbergsvej 61,55.6545666,12.5217928
Østerbrogade 35,55.6999422,12.5771566
Hellasvej 4,55.6436226,12.6220539
Doris Lessings Vej 35,55.6367931,12.5753453
Bjørnsonsvej 29,55.6579822,12.5224348
Hagbardvej 20 2300,55.6552478,12.6360939
Søndre Allé 14,55.4529359,12.1794265
Studsgaardsgade 22,55.7095147,12.5574812
Astrupvej 74,55.704859,12.4928951
Vølundsgade 10,55.700382,12.549415
Stenløsevej 78,55.7071954,12.4671266
Cypernsvej 27,55.65243539999999,12.6193047
Emdrupvej 20,55.7190066,12.5533832
Göteborg Plads 8,55.7069558,12.5977929
Kabbelejevej 1,55.7063619,12.4899341
Vangehusvej 6A 2100,55.72027569999999,12.5758076
Rosenvængets Hovedvej 24,55.70106759999999,12.5860792
Trekronergade 7,55.6607164,12.5198305
Grøndals Parkvej 50,55.6893089,12.5059352
Valdemar Holmers Gade 26,55.7103882,12.5587932
Ridder Stigs Vej 4,55.6556521,12.6330666
Robert Jacobsens Vej 5,55.6231443,12.5751743
Himmerlandsvej 21,55.6932525,12.5094101
Ålandsgade 30,55.6618284,12.607296
Matthæusgade 52,55.6699132,12.5463958
Händelsvej 26,55.6492473,12.5254027
Sankt Petersborg Plads 2,55.70718710000001,12.5979919
Vesterbrogade 104,55.6719922,12.5463272
Dronningensgade 11,55.6706487,12.589539
David Balfours Gade 2,55.6720163,12.5864237
Laurids Skaus Gade 7,55.6878351,12.5443192
Nørrebrogade 216,55.6993743,12.5414488
Christen Bergs Allé 12A 2500,55.6654565,12.5043991
Flakholmen 14,55.68344270000001,12.4894534
Frederikssundsvej 402,55.716281,12.4609262
Åbenrå 10,55.040852,9.415158900000002
Østerbrogade 60,55.697976,12.5790858
Caprivej 6,55.66071239999999,12.6215142
Hamletsgade 21,55.7009631,12.5445096
Peter Holms Vej 6,55.6510004,12.5494399
Tagensvej 56,55.7004385,12.552705
Alliancevej 3,55.6489962,12.5522342
Amager Strandvej 224,55.652395,12.6389289
Strandvejen 18,55.7191462,12.5773213
Caprivej 12,55.6607374,12.6222002
Kirkebjerg Allé 39C 2720,55.6944135,12.4835344
Brønshøjvej 75,55.6960545,12.4991741
Bramslykkevej 10,55.6720526,12.4912927
Købmagergade 30,55.6803398,12.5789921
Kompagnistræde 17,55.67718240000001,12.5757536
Sankt Kjelds Gade 23,55.7096836,12.5661562
Sortedam Dossering 65,55.6943987,12.5724012
Bækkeskovvej 76,55.7015623,12.493238
Larsbjørnsstræde 7,55.67810009999999,12.5695705
Helsingborggade 21,55.7147398,12.5702347
Islands Brygge 75,55.6600693,12.5688383
Roselillevej 86,55.6517221,12.6339453
Traps Allé 2,55.665292,12.5037385
Nørregade 35,55.6811571,12.5710179
Ved Damhussøen 22,55.6786425,12.4789744
Danstrupvej 18,55.7212879,12.5531323
Oxford Allé 19,55.646916,12.6103314
Frederiksgårds Allé 10,55.6928815,12.5094882
Frederiksborgvej 173,55.7219243,12.5294845
Bangsbovej 25,55.6898748,12.4965935
Fredericiagade 12,55.6854464,12.5923426
Hiort Lorenzens Gade 29,55.6880018,12.5424166
Store Mølle Vej 17,55.6680225,12.6018333
Ernie Wilkins Vej 29,55.6450954,12.5527151
Asger Rygs Gade 6,55.6652928,12.5513388
Caprivej 5,55.6609389,12.6215119
Læderstræde 5,55.67826119999999,12.5786241
Bremensgade 10,55.6662596,12.6158268
Engvej 43,55.65742909999999,12.6291268
Prisholmvej 9,55.6603487,12.4828766
Oehlenschlægersgade 3,55.6721635,12.5498652
Knabstrupvej 7,55.7058739,12.4885833
Ungarnsgade 2,55.6660078,12.6117721
Kenny Drews Vej 65,55.6454564,12.5514445
Jens Otto Krags Gade 20,55.6582265,12.5693188
Roskildevej 141,55.6723456,12.4918333
Silkegade 15,55.6801673,12.5803581
Jens Otto Krags Gade 11,55.6590184,12.5694634
Esplanaden 24,55.6875458,12.5935446
Lærkevej 10,56.02022580000001,12.1913623
Stradellasvej 32,55.6450672,12.5262028
Skippingevej 13,55.7012381,12.4813081
Trekronergade 9,55.6606059,12.5198452
Danhaven 29,55.6497969,12.4949308
Jyllingevej 2,55.6938839,12.4934069
Christen Bergs Allé 6A 2500,55.66581069999999,12.503948
Frankrigsgade 19,55.6619779,12.607974
Venedigvej 7,55.6608968,12.6226207
Esbern Snares Gade 3,55.6657984,12.5541761
Grækenlandsvej 25,55.6529377,12.6158065
Nakskovvej 21,55.67052469999999,12.4928668
Kronprinsessegade 10,55.6832915,12.5813771
Strynøgade 6,55.7118267,12.574945
Ungarnsgade 17,55.6642321,12.613634
Sigynsgade 38,55.70571210000001,12.5495264
Vigerslevvej 266,55.6505539,12.4898069
Vigerslevvej 257,55.65127520000001,12.4901076
Vigerslevvej 113,55.6627226,12.4829655
Sølvgade 15,55.6855154,12.5844483
Søndervigvej 132,55.6994377,12.4686658
Lyshøjgårdsvej 93,55.66285629999999,12.5092939
Adelgade 47,56.63687729999999,9.7954888
Store Mølle Vej 19,55.6681949,12.6021902
Valhøjvej 18,55.6655175,12.5189025
Edvard Thomsens Vej 83,55.63254999999999,12.579052
Vestermarksvej 47,55.64321400000001,12.5883217
Kongovej 22,55.6477195,12.6254514
Teglstrupvej 9,55.71920859999999,12.5541091
Peder Skrams Gade 8,55.6786565,12.588294
Trelleborggade 20,55.7066954,12.5942525
Venøgade 22,55.7124162,12.5641643
Robert Jacobsens Vej 88,55.6165365,12.5709514
Store Kongensgade 53E 1264,55.68416939999999,12.586403
Holmbladsgade 58,55.665583,12.6096877
Monrads Allé 15,55.6664033,12.4997981
Prisholmvej 18,55.6607028,12.4820883
Trelleborggade 4,55.70623070000001,12.5919708
Trekronergade 8,55.660691,12.5193664
Ahornsgade 1,55.691844,12.5605962
Næsbyholmvej 37,55.6995237,12.5000695
Østbanegade 5,55.69338440000001,12.587449
Nørre Voldgade 102,55.6839113,12.5734711
Karensgade 6,55.6561379,12.5185363
Sofiegade 20,55.6707734,12.5909563
Hyltebjerg Allé 43,55.6825641,12.4849735
Robert Jacobsens Vej 81,55.6172555,12.5728812
Østerbrogade 208,55.71204789999999,12.5782785
Rådmandsgade 50,55.70096479999999,12.5530586
Ørnevej 15,56.9790947,9.8496047
Horserødvej 11,55.7211492,12.5506301
Gunhildsgade 1,55.70449259999999,12.5568731
Sommerstedgade 15,55.6664446,12.5564912
Vester Farimagsgade 27,55.6780172,12.5622968
Fenrisgade 1,55.7025527,12.5455109
Hollænderdybet 24,55.66430459999999,12.5963758
Flakholmen 30,55.68431,12.488752
Ole Suhrs Gade 18,55.6898149,12.5712852
Vinkelager 27,55.680328,12.4865192
Wibrandtsvej 60A 2300,55.6467207,12.6254428
Havneholmen 56,55.6606355,12.5631425
Samosvej 14,55.6521522,12.6222494
Damagervej 7,56.13187199999999,10.155837
Kapelvej 1,55.69020090000001,12.5543746
Herninggade 21,55.708198,12.5879724
Brammingegade 6,55.70639329999999,12.5784792
Gullandsgade 12,55.657979,12.5997148
Amagerfælledvej 13,55.6671527,12.5954591
Englandsvej 42,55.6543226,12.602756
Ved Amagerport 9,55.6665977,12.5961805
Flakholmen 20,55.68381400000001,12.489138
Digevej 16,55.6489742,12.5876014
Amager Boulevard 132,55.6653661,12.598933
Trelleborggade 15,55.7068759,12.5943886
Dexter Gordons Vej 15,55.6474588,12.5486103
Nørrebrogade 205,55.6981112,12.5429375
Løgstørgade 37,55.70887099999999,12.58433
Blågårdsgade 2,55.6879504,12.5597572
Uglevej 13,55.7039822,12.5259332
Sallingvej 73,55.6931087,12.497265
Nattergalevej 78,55.7008186,12.5277392
Danshøjvej 68,55.663183,12.4867001
Engdraget 19,55.6702343,12.4809544
Strandlodsvej 9,55.66736179999999,12.6207627
Alliancevej 31,55.64867400000001,12.5539565
Moselgade 34,55.6608822,12.6135524
Bjergstedvej 12,55.7094761,12.4719544
Mosesvinget 2,55.7124901,12.5055348
Theklavej 43,55.705396,12.5254839
Strandgade 28,55.6740889,12.5902456
Silkeborggade 35,55.7063347,12.5843472
Gulkløvervej 8,55.7257586,12.5303981
Helsingborggade 17,55.7145228,12.5702955
Asminderødgade 14,55.6980689,12.5395518
Lyshøjgårdsvej 99,55.6627875,12.5084404
Åhaven 85,55.6492768,12.4919597
Arkonagade 18,55.6651298,12.5529568
Rådvadsvej 8,55.7112741,12.5159534
Apollovej 4,55.6879716,12.5000865
Fjenneslevvej 6,55.7039157,12.4937068
Strandboulevarden 20,55.698607,12.5908756
Holmbladsgade 11,55.6645186,12.6030361
Robert Jacobsens Vej 8,55.62362,12.5746065
Kjærstrupvej 14,55.6732942,12.4908449
Richard Boones Vej 6,55.64772749999999,12.5472938
Herman Triers Plads 6,55.68271859999999,12.5551464
Willemoesgade 17,55.6980479,12.5814754
Frederikssundsvej 191,55.7049897,12.493954
Skindergade 29,55.6792999,12.5744671
Store Kongensgade 55,55.684059,12.5873317
Øresund Parkvej 18,55.6632086,12.6285053
Holmbladsgade 56,55.6654713,12.6090026
Florensvej 11,55.65763159999999,12.6213926
Frederiksgårds Allé 14,55.6929445,12.5091912
Jernbane Allé 11,55.6845322,12.4927019
Byhøjen 3,55.6828526,12.4876474
Burmeistersgade 11,55.6755363,12.5983746
Havnegade 49,55.2801913,14.7960625
Grønnehøj 11,55.685617,12.4844534
Roskildevej 138,55.6727936,12.4912153
Albaniensgade 2,55.6629106,12.6147902
Kenny Drews Vej 25,55.6462443,12.5497894
Augustagade 3,55.6558424,12.610345
Backersvej 128,55.6495633,12.6263176
Tyge Krabbes Vej 1,55.6539301,12.6064583
Straussvej 10,55.6478634,12.5313659
Rosenholms Allé 25,55.6584672,12.4824645
Strandvejen 16,55.49930639999999,9.5029957
Nørre Voldgade 54,55.68191,12.569817
Nordre Frihavnsgade 57,55.7027866,12.5839481
Thomas Laubs Gade 23,55.7144783,12.571588
Sommerstedgade 13,55.666527,12.5563235
Digevej 26,55.6482944,12.5873463
Valløvej 2,55.7025868,12.4973226
Valby Langgade 7,55.6665302,12.5256214
Amerika Plads 20,55.6994853,12.5942916
Kastrupvej 35,55.658534,12.6155836
Amagerbrogade 220,55.64828259999999,12.6132449
Rebildvej 8,55.6921492,12.5054403
Robert Jacobsens Vej 74,55.6174703,12.5719321
Robert Jacobsens Vej 87,55.61680639999999,12.5729071
Tove Maës Vej 3,55.659934,12.5105297
Marstalsgade 40,55.703983,12.589758
Teglstrupvej 5,55.7191802,12.5545054
Baldersgade 71,55.7019124,12.5486012
Dybbølsgade 13,55.6654304,12.5569202
Absalonsgade 9,55.6715399,12.5542666
Marathonvej 2,55.6499432,12.6179284
Peter Bangs Vej 233,55.6765143,12.4870969
Åløkkevej 15,55.6906992,12.5056667
Lundsgade 5,55.6912221,12.5780083
Korsørgade 31,55.70732779999999,12.5837429
Nygårdsvej 49,55.7110844,12.5685146
Wildersgade 38,55.6734661,12.5907047
Bogholder Allé 29,55.6850282,12.4906558
Nørre Voldgade 26,55.68008219999999,12.5682511
Islevhusvej 58,55.7085799,12.4607241
Gudenåvej 21,55.69076339999999,12.5125918
Jens Kofods Gade 4,55.6888079,12.5904271
Hanebred 17,55.6824874,12.4851161
Bangsbovej 67,55.69208740000001,12.4924733
Øresundsvej 48,55.6602817,12.6134583
Byhøjen 5,55.6830284,12.4870793
Islands Brygge 11,55.6681695,12.5788177
Langelinie Allé 29,55.6989437,12.599839
Åbenrå 16,55.6832954,12.5761327
Ægirsgade 17,55.6984047,12.5449759
Ellebjergvej 9,55.6500123,12.5263137
Lille Strandstræde 12,55.6807562,12.5898107
Wiedeweltsgade 57 2100,55.6911274,12.5726402
Flakholmen 24,55.6840203,12.4889781
Broagergade 6,55.6686552,12.5462866
Trelleborggade 16,55.7066467,12.593854
Lille Strandstræde 20,55.68120529999999,12.5901749
Sølvgade 102,55.69056860000001,12.5722609
Antwerpengade 15,55.7073295,12.5962851
Sjælør Boulevard 22,55.6485438,12.528956
Trekronergade 5,55.660974,12.5198631
Holsteinsgade 40,55.6991676,12.5858289
Lemnosvej 17,55.6532378,12.6221229
Hørdumsgade 3,55.6536856,12.5378687
Ved Amagerport 10,55.6675821,12.5960681
Randersgade 49,55.7056094,12.5805292
Edvard Thomsens Vej 91,55.6324593,12.5799625
Himmerlandsvej 12,55.693378,12.510048
Carl Johans Gade 3,55.7021331,12.5779345
Æbeløgade 46,55.7122821,12.5609536
Ægirsgade 21,55.6985828,12.5452012
Løgstørgade 34,55.707826,12.583788
Digevej 38,55.647684,12.5870816
Robert Jacobsens Vej 72,55.6176596,12.5717095
Peter Holms Vej 16,55.6510066,12.5476613
Ålborggade 7,55.7056088,12.5784515
Strandvejen 97,55.7228364,12.5773323
Poppelgade 14,55.6922412,12.5586721
Prinsesse Christines Vej 22,55.6530857,12.6073797
Åfløjen 48,55.7151058,12.45871
Vibekegade 16,55.7057267,12.5556212
Molbechsvej 15,55.6625765,12.519234
Teglholmsgade 34,55.65188029999999,12.548808
Sixtusvej 22,55.6592752,12.6180928
Amagerbrogade 303,55.6413457,12.617326
Italiensvej 29,55.6554531,12.6235692
Lundtoftegade 103,55.6986903,12.5382627
Lauravej 9,55.668086,12.510327
Niels Neergaards Gade 34 2300,55.6549567,12.5676426
Rantzausgade 50,55.68751169999999,12.5475522
Halgreensgade 14 2300,55.6657896,12.6062477
Åløkkevej 34,55.6919473,12.5048762
Grækenlandsvej 112,55.6456533,12.6197976
Schubertsvej 8,55.64806859999999,12.5324326
Johan Kellers Vej 41,55.6553173,12.5363813
Baldersgade 39,55.7002459,12.5457327
Danstrupvej 10,55.7205926,12.5534576
Offenbachsvej 30,55.6491087,12.5299027
Korsørgade 6,55.7071882,12.5811288
Kenny Drews Vej 45,55.6457048,12.5503442
Amagerbrogade 127,55.6572895,12.6090204
Arkonagade 13,55.6654594,12.5531429
Jagtvej 23,56.1157349,10.2161442
Frimestervej 14,55.707074,12.5371033
Ørnevej 61,55.70215049999999,12.5282371
Hammelstrupvej 26,55.6468098,12.5249132
Engblommevej 41,55.72174030000001,12.525811
Tønnesvej 14,55.645343,12.6185199
Vermlandsgade 76,55.66667899999999,12.611394
Peter Bangs Vej 234,55.6780982,12.4910281
Ansgars Allé 5,55.6648888,12.4956212
Rosenvængets Hovedvej 18,55.70078359999999,12.5862767
Bogtrykkervej 12,55.7080985,12.5355541
Hanebred 15,55.6824564,12.4852413
Kompagnistræde 3,55.6775994,12.5767258
Flakholmen 4,55.6828647,12.4899065
Klaksvigsgade 10,55.6674515,12.5806064
Sundholmsvej 27,55.6622711,12.5961482
Hamletsgade 8,55.70223129999999,12.5462878
Parmagade 17,55.6530077,12.613497
Ørnevej 17,57.4415407,10.5302457
Guldagervej 2,55.68390429999999,12.4831688
Søndre Allé 9,55.4528404,12.1796946
Straussvej 14,55.648055,12.5313217
Niels Hemmingsens Gade 32,55.68030109999999,12.5760638
Danshøjvej 49,55.662648,12.4875955
Grækenlandsvej 114,55.64553429999999,12.6198658
Kongedybs Allé 13,55.65997909999999,12.6161485
Engelstedsgade 32,55.71071629999999,12.5593289
Birkedommervej 11,55.7086516,12.5300832
Ved Amagerport 7,55.6667487,12.5962241
Fladstjernevej 10,55.7225438,12.5333362
Glasvej 33,55.7054753,12.5315
Spaniensgade 15,55.6607625,12.6088073
Rådvadsvej 20,55.7120982,12.516589
Marsalavej 32,55.65349029999999,12.6280162
Rosenvængets Allé 12,55.6989543,12.5803013
Oehlenschlægersgade 48,55.6685463,12.5498043
Annekegade 3,55.7058632,12.5543051
David Balfours Gade 4,55.6718001,12.5861302
Messinavej 7,55.6605967,12.6212029
Folehaven 96,55.65221039999999,12.4964898
Händelsvej 2,55.6498283,12.5270767
Poul Reichhardts Vej 6,55.6558301,12.5106067
Billedvej 6,55.7071422,12.5942062
Øresundsvej 132D 2300,55.6605935,12.6257884
Rentemestervej 21C 2400,55.705781,12.5296552
Dampfærgevej 24,55.699651,12.595347
Nordre Frihavnsgade 88,55.7032592,12.587448
Weidekampsgade 65,55.6677549,12.5807726
Niels Neergaards Gade 32 2300,55.6549339,12.5675647
Serbiensgade 2,55.66441,12.6136567
Kirkebjerg Allé 45,55.6945808,12.48277
Karin Nellemoses Vej 6,55.6572458,12.512224
Marstalsgade 35,55.704081,12.588843
Ved Sønderport 24,55.6668204,12.6015265
Sumatravej 59,55.6462381,12.6336674
Burmeistersgade 3,55.675262,12.5980457
Vester Søgade 48,55.67852509999999,12.5600435
Strandlodsvej 16,55.66654570000001,12.6204625
Vigerslevvej 293,55.6483643,12.4929178
Jernbane Allé 9,55.6844591,12.4927589
Fiolstræde 30,55.68157859999999,12.5725839
Venøgade 20,55.7123639,12.5638986
Strandlodsvej 18B 2300,55.66656529999999,12.6200679
Alliancevej 17,55.64843339999999,12.5531029
Fredericiagade 21,55.6855645,12.5908675
Mozartsvej 11,55.6483854,12.5316673
Grønningen 2,55.75175609999999,12.1123476
Händelsvej 28,55.64919829999999,12.5252542
Esbern Snares Gade 8,55.66572069999999,12.5538873
Tietgensgade 62,55.670658,12.564842
Ådalsvej 1,57.0067116,9.9246538
Sundholmsvej 67,55.6597033,12.6001126
Tom Kristensens Vej 44,55.6613203,12.5861374
Silkeborggade 47,55.70762939999999,12.5842112
Utterslev Torv 18,55.7106314,12.517206
Fuglsang Allé 75,55.6979232,12.500687
Solrødvej 41,55.7020686,12.4757958
Sundby Parkvej 6,55.662425,12.630584
Alliancevej 10E 2450,55.6482289,12.5519457
Valdemarsgade 72,55.665641,12.5492145
Bisiddervej 2,55.70629599999999,12.532371
Studiestræde 10,55.6789892,12.5702427
Adelgade 51,55.685481,12.5844
Vigerslevvej 274,55.6499423,12.490461
Peter Fabers Gade 36,55.6916065,12.556421
Kongedybs Allé 26,55.6593716,12.6159145
Fjenneslevvej 8,55.7037021,12.4931351
Rønhaven 20B 2500,55.65248800000001,12.4997519
Ib Schønbergs Allé 6,55.6562738,12.5113727
Overbys Allé 18,55.6657644,12.5013343
Knud Kristensens Gade 14 2300,55.6566962,12.5675569
Brigadevej 3,55.6627757,12.6015509
Prisholmvej 52,55.6580026,12.4834536
Flinterenden 4,55.667657,12.598009
Åfløjen 36,55.715659,12.4596563
Marstalsgade 8,55.7035237,12.5849958
Steenbergsvej 10,55.66304419999999,12.5059596
Langøgade 9,55.7084051,12.5689589
Bremensgade 24,55.6652008,12.6164235
Vester Søgade 66,55.6797751,12.5603877
Rosenvængets Allé 40,55.6998348,12.5847696
Lærkevej 8,55.2581358,10.6640539
Larsbjørnsstræde 12,55.6783417,12.5696116
Sankt Jørgens Allé 8,55.67395430000001,12.5592101
Ålandsgade 51,55.6621468,12.6074004
Blommehaven 15B 2500,55.6472864,12.5025568
Nordkrog 23,55.7291666,12.5703383
Dag Hammarskjölds Allé 3,55.6933685,12.5837727
Ålandsgade 15,55.6639121,12.6051625
Åbenrå 25,55.040852,9.415158900000002
Heimdalsgade 44,55.70301749999999,12.5460507
Mågevej 56,55.70187869999999,12.5277086
Peder Lykkes Vej 58,55.65421629999999,12.6021855
Valhøjvej 15,55.6656693,12.5192728
Rossinisvej 14,55.6456911,12.525444
Hessensgade 12,55.665747,12.61492
Østerbrogade 151,55.7140919,12.5772495
Islevhusvej 69,55.708059,12.4607015
Messinavej 3,55.6610522,12.6208208
Vermundsgade 30,55.7055899,12.5539179
Marstalsgade 16,55.7036471,12.5864513
Schubertsvej 7,55.6478984,12.5320205
Ørnevej 40,55.7012051,12.5311275
Degnemose Allé 11,55.7040592,12.5063681
Holsteinsgade 8,55.698584,12.5825618
Holbergsgade 13,55.6784634,12.5893266
Frederiksberggade 5,55.6774528,12.5718794
Peter Bangs Vej 232,55.6781818,12.4910707
Korsørgade 4,55.7071876,12.5807965
Bisiddervej 6,55.706294,12.532769
Wildersgade 45,55.6739434,12.5911089
Edelsmindevej 13,55.70137930000001,12.4881238
Hyskenstræde 3,55.6782214,12.576583
Lundedalsvej 34,55.72478779999999,12.5399647
Vordingborggade 35,55.708102,12.584196
Strandvejen 73,55.72641369999999,12.5759761
Korsørgade 34,55.7070787,12.5837978
Vigerslevvej 259D 2500,55.651186,12.490335
Buster Larsens Vej 5,55.6580005,12.5098359
